NCF_r,RCF_r,WTI_r,HH_r,Brent_r,NBP_r
-0.019952131,-0.001052632,-0.005957827,0.014568416,-0.007203499,-0.015735098
-0.006009305,-0.004221642,-0.016352488,-0.035755649,-0.017927166,-0.028861449
-0.007700808,-0.003177969,0.009745343,-0.032647078,0.010301053,0.042135681
-0.00498202,-0.002656044,-0.015089959,-0.02011241,-0.017311597,-0.010773389
-0.008918677,-0.011233068,-0.027160136,-0.01135086,-0.024931335,-0.01147628
-0.005051933,-0.003772573,-0.031348083,0.009090972,-0.027685236,-0.037709233
-0.008477022,-0.002162163,-0.003839285,-0.015963851,-0.005443816,-0.000531953
0.006787356,0.000540979,-0.002922425,0.004587164,-0.003467595,-0.034121526
0.000563539,-0.003250274,0.002922425,-0.004587164,0.021412396,-0.02026342
0.006737813,0.001084599,-0.012546881,-0.013889112,-0.015418372,0.017130497
0.003909527,-0.003257332,-0.013522857,-0.023585999,-0.013907686,0.027030699
-0.004469281,0.004882028,-0.010125976,-0.016847571,-0.008655721,-0.013109683
0.004469281,-0.005970167,-0.020424468,-0.012210164,-0.01698671,-0.03956082
-0.000557569,-0.003817839,0.011583411,-0.019851769,0.015083242,-0.007667368
0.001114827,0.001092299,0.017740959,-0.035718083,0.020741484,0.028739357
0.00721624,0.002181026,0.024373387,-0.026317308,0.021494861,-0.036432545
0,0,-0.006406001,0.005319161,-0.000652529,0.09655936
0.040644988,-0.006009305,-0.03765279,0.007926065,-0.02592052,0.01513437
-0.000531209,-0.001096491,0.027966182,-0.018592833,0.022651475,0.009601454
-0.001063264,0.000877289,0.013695166,0.002677378,0.007567886,0.009098562
0.001382023,0.002408584,-0.006287226,0,-0.00338542,0.021628819
-0.002659435,-0.008455549,-0.007272759,0.021164811,0.013859428,-0.038243468
-0.004055935,-0.001434641,0.009015738,-0.002621233,0.005516017,0.014732241
-0.003535655,0.001655173,-0.005372746,-0.00526317,-0.008995178,0.025643272
0.000858277,0.000551116,0.028544918,0,0.008867243,-0.027687833
0.008010724,0.001981507,0.010028084,0.010498784,0.011069519,0.006937781
-0.001810148,0.00592107,-0.016330626,0.05831817,-0.001519565,0.01614107
0.007961403,0.007732138,-0.030627603,0.012240055,-0.008910446,-0.013384297
-0.001693122,-0.001628576,0.015899015,-0.024631787,0.014092787,-0.005182182
0.001058537,0.001086012,-0.02504022,-0.015075662,-0.011411307,0.00554779
-0.000529129,0.003467335,0.000274085,0.017566324,-0.006011401,0.02805791
-0.000423505,0.005393756,0.005738505,0.014815086,0.002050494,0.016348123
0.003383025,-0.003016919,0.016618636,-0.027330894,0.009682838,0.021185634
0.005473122,0.026935146,0.020162508,-0.043765028,-0.002030715,0.027016224
0.003876177,0.00732604,0.022078819,0.002628122,0.025835397,0.018160353
0.003131853,0.004888968,0.026617541,0.010443959,0.018886998,0.011882124
0.001145893,0.001658891,0.020060108,-0.047881486,0.017343564,-0.004862843
-0.006475895,-0.006026618,-0.001717792,-0.030431117,-0.005627746,-0.007717369
-0.003148617,0.002602135,0.017046559,-0.014144507,0.018558705,0.020242834
0.005242201,0.006527506,0.004577218,0.014144507,0.00258976,-0.008147849
-0.000104575,-0.000516502,-0.022729632,0.016713481,-0.019348933,-0.006000646
-0.003247266,-0.002068681,0.016097909,-0.074533052,0.007165921,0.009973014
0.004396992,0.007221738,-0.005823846,0.020619287,-0.00369598,0.014227353
-0.003872526,-0.000102801,-0.006225226,-0.00878483,-0.002631266,-0.013563674
0.008666199,0.010024634,0.016515251,0.051587369,0.013560336,0.006420839
0.006631461,0.010932389,-0.003861475,0,-0.001300467,0.015915239
0.001754115,-0.010932389,0.004222724,-0.063421826,-0.001894613,-0.008149537
0.004628447,0.022144841,-0.042926101,0,-0.039528927,-0.031880455
0.004607124,-0.017068687,0.029228087,0.029327615,0.030360559,0.017905977
-0.004094172,0.003538038,-0.02346366,0,-0.021399596,-0.009213937
0.002049181,-0.003538038,0.01389773,-0.081247672,0.013714639,-0.000684875
0.003575994,0.002528446,0.010419953,-0.00313972,0.006966995,0.014545596
-0.005625175,-0.001010612,0.007290433,0.030962226,0.001435407,0.015302869
0.004094172,0.003532681,-0.00851069,0.027069322,-0.005153106,-0.003504196
-0.002556892,-0.003532681,0.003656311,-0.00297177,0.004316036,-0.000977624
-0.002563447,0,-0.009165967,0,-0.00527769,0.005386122
0.086968597,0.07121487,0.029755461,-0.048790164,0.026816984,0.000584713
0.001410769,-0.007561473,0.006414847,0.045809536,0.011292978,0.013254398
-0.000470035,-0.00427859,0.023869157,0.052337525,0.018580647,0.00647402
-0.002353496,-0.001430274,0.004153692,-0.017143277,0.001249219,-0.017243602
-0.003304228,-0.007662873,0.0025299,0.005747142,0.003964439,-0.027770042
-0.000946074,-0.004819286,-0.00034461,0.074517221,-0.001470672,-0.010970695
0.009420701,0.008658063,0.008351973,0.061875404,0.00710703,0.009916268
0.010261284,0.010007231,0,-0.069886127,-0.001687574,-0.001550925
0.021575315,0.000947867,-0.033363456,-0.063645265,-0.028206266,0.025684187
0.023783935,0.010367671,-0.000117806,0.016997576,0.004160894,0.029899366
-0.030619231,-0.011315538,-0.053851253,0.057314457,-0.040245459,-0.016965646
0.002739728,0.001421464,0.01786752,0.031334156,0.021030895,0.01817461
0.001367054,0.000473373,-0.002812941,-0.026043139,-0.008383071,0.004919384
-0.015141377,0.005192365,-0.005034083,0.058915884,-0.004515753,0.066382671
-0.004169568,-0.001885015,-0.005554541,-0.022642477,-0.008492366,-0.033938297
-0.000928936,0.007050558,0.029514337,-0.028389003,0.030636969,0.018540747
-0.005124633,-0.00375411,0.007900448,0,-0.003033487,-0.008992203
0.047877847,0.072528379,0.00297637,0.085264652,0.00396502,0.025307361
-0.00267499,0.018198076,0.030786068,0.011947573,0.033757997,0.038245969
0.011981506,0.012374811,0.014079097,0.016490362,0.02027247,-0.000770173
0.008783544,0.011804522,0.013547283,-0.011751017,0.008017175,0.069890793
0.006971706,0.014975321,0.001680579,0.055186416,0.000328102,-0.002826609
-0.00086881,-0.007875688,-0.007190234,0.002234638,-0.000656312,-0.002543648
-0.002610968,-0.01467224,-0.004407036,-0.002234638,-0.006807229,0.022514722
-0.004366819,-0.016177449,0.000566091,0.011123585,0.002420776,-0.021570987
0.012611604,0.005563892,-0.006130809,-0.033748985,-0.005620779,0.001210483
0.00474241,0.00722946,0.009182176,0.040364224,0.00781641,-0.03283459
-0.006472515,-0.00254561,0.000451264,-0.075292105,0.011014889,-0.031125828
0.001297859,0.004662013,-0.010772911,-0.007134394,-0.005328706,0.036434621
0.005174656,0.025053502,0.010998467,-0.02171376,0.011168454,-0.011968903
-0.001291156,-0.000825083,0.006967103,0.016929062,0.004947843,-0.002526524
0.016232736,0.002061431,0.005917507,-0.039124794,0.004816707,0.001124567
-0.006376217,-0.001236349,0.011180722,0.017305747,0.006386397,-0.005739165
-0.002134473,0,0.001649893,-0.007380107,-0.004253063,0.012877296
0,0,0.005370759,0.012270093,0.005631423,-0.002210952
0.039795827,0.030459207,-0.003833311,0.02171376,-0.00254615,0.044193296
0.005324608,-0.006823225,-0.014145445,0.007134394,-0.011216269,0.019706949
0.002040401,0.001609658,0.016885023,0,0.017675077,-0.011906834
0,0,0.002295459,0.073091884,0.000949417,-0.006373754
0.112833542,0.045203215,-0.024313276,0.015300845,-0.013909021,-0.039830267
-0.049646321,-0.052872274,0.010128641,-0.019715863,0.020844007,-0.039592156
0.01895432,0.02402037,-0.021604915,-0.006659292,-0.010314795,0.01950232
0.023748797,0.014140063,-0.003400593,-0.015713006,-0.012669853,-0.020156839
0.019608471,0.015096087,0.013197417,0.015713006,0.025076699,-0.020141807
-0.002159828,-0.005779249,0.020738198,-0.015713006,0.019761649,0.011119784
-0.005420067,-0.006979478,0.008089244,0.028987537,0.005211272,0.032105158
-0.001813237,-0.00389864,-0.005020748,-0.015504187,-0.000611683,-0.007310655
-0.012785562,-0.006662772,0.001530724,-0.022574322,0.006302755,-0.009759664
-0.018178946,-0.01027677,-0.001640151,0.031463269,-0.008957715,0.01221183
0.001496446,-0.001988468,-0.005816841,-0.008888947,0.003674223,0.004516981
-0.005999268,-0.003589236,-0.025529506,0.019890158,-0.01622712,-0.005304096
-0.007929058,-0.02426322,-0.003846594,0.032295595,0.010505813,-0.007335184
-0.017205548,-0.011527505,-0.016918556,0,-0.010195238,-0.00152686
-0.003089999,-0.008316056,-0.019323148,-0.056660034,-0.014177242,-0.019394247
-0.011673284,0.001251826,0.012497973,-0.013544225,0.027543675,0.024987949
0.001955035,0.002914847,-0.01993032,0.002270149,-0.005325153,-0.013231664
0.018192876,0.014448136,0.042880266,-0.032260862,0.020629765,-0.02466312
-0.007701232,-0.024057568,0.015645544,0.034525869,0.023067239,0.004830177
-0.011664207,0.006694586,0.002676781,0.028987537,0.005880064,0.026361406
-0.0039185,0.018182319,-0.004017863,0.030305349,-0.005683504,0.008393725
-0.002752115,-0.002870619,-0.017485921,-0.045809536,-0.01914836,-0.004866202
-0.02794593,-0.021586558,-0.018028851,-0.036367644,-0.00582682,-0.011356165
-0.00040494,-0.007159433,-0.005228011,-0.018692133,0.006727946,-0.011828848
-0.0052792,-0.002962965,-0.003033133,-0.004728141,0.018836683,-0.008807463
0.002846109,-0.004673898,-0.001754079,-0.0264121,-0.009373989,-0.005534625
0.002838032,0.002976826,-0.012365464,-0.037179003,0.005536346,0.007556365
0.011272261,0.003391271,-0.015043264,-0.010152371,0.002068253,-0.012101362
0.004792341,-0.002542374,0.00802736,0.002547772,0.020836115,-0.016247728
0.003976148,0.001695634,0.014806311,-0.007662873,-0.011532812,0.020562633
0.00554018,-0.000423639,-0.000235183,-0.015504187,-0.000682561,-0.002753107
-0.003558019,0.005914677,0.085824817,0.012936791,0.031303564,0.03598664
0.01298464,0.003364175,0.035935819,-0.015544354,0.050418455,-0.004593185
-0.003132344,0.000839278,-0.002188983,0,0.000988276,0.003793933
0.01169604,0.002513617,0.007174452,-0.005235614,0.006979894,0.001309749
0.014621269,0.001672241,0.031713083,0.031010237,0.028829559,0.01846765
-0.002294456,0.00291971,0.026153051,-0.036273407,0.00802524,0.018953508
-0.001532567,0.008295361,-0.003428183,-0.010610179,-0.013498518,-0.003195194
0.008400202,0.0114991,0.023466606,-0.01342302,0.010227165,0.016644798
-0.006867635,0.012578782,0.009823168,0.008075414,-0.008051643,0.033288317
-0.003835831,-0.003635633,-0.00294635,0.02645657,-0.017361243,-0.020312475
-0.001153624,0.001213347,-0.00639773,-0.005235614,0.025154165,0.010579446
-0.003855055,-0.013018898,-0.016029698,0.015625318,-0.00440853,-0.024854486
0.004239744,0.00449439,-0.015598492,-0.023530497,-0.013870332,0.039993637
-0.006559931,0.020976969,0.000593061,0.031252544,-0.00149444,0.06126373
0,0.018196705,-0.032233324,-0.01030937,-0.027198609,0.018383812
-0.040692954,-0.018196705,0.030848967,0.030614636,0.02948332,-0.030326759
0.006831451,0.015055752,0.012781611,0.002509412,0.009000017,-0.018510737
-0.003208988,0.007443717,0.0209781,0.01492565,0.006416392,0.019844398
0.008800057,0.010483497,0.006484241,0.031594365,-0.001297297,0.001318324
-0.003191068,-0.021472619,-0.001617123,0.021302581,0.001470143,0.00325143
0.005180326,-0.001579779,-0.001429048,-0.03333642,-0.001124033,-0.022828323
-0.04428918,-0.006344193,-0.005257384,0.03333642,-0.003726982,-0.012193044
-0.001663202,-0.003187254,-0.005188827,-0.004694844,-0.000260541,-0.024821222
0.025068089,0.016620881,0.022763972,0.016336419,0.019184209,0.072039983
0.002432105,0.009375069,0.012725913,0,0.011353168,-0.005231091
0.002426204,0.020016065,0.005470828,-0.025792755,0.019686989,-0.001394308
-0.01055633,-0.016910472,-0.002963514,0.00237248,0.009536409,-0.01450825
-0.000408247,0.001162115,0.0051804,-0.011919092,0.000654343,-0.006675952
-0.000816994,-0.008944256,0.013199092,-0.012062872,0.00302078,-0.015297363
0.002448981,0.00778214,0.022064023,-0.017136282,0.031929553,0.015951731
-0.001223741,0.001936109,-0.024982135,0,-0.021307114,-0.002164594
-0.004909993,-0.010499805,-0.034846731,0.007380107,-0.024991092,-0.014273393
0.006133734,0.000781555,0.008005694,0.014598799,0.016079099,-0.007780224
0,0.00195122,0.010544585,-0.004842624,-0.00424075,-0.011094786
-0.002448981,-0.003906255,-0.009606939,0.02634883,-0.006148316,-0.030562609
-0.000408747,-0.000391466,0.004488506,-0.009501259,-0.002305097,0.012390705
0.002449981,0.001173939,0.033578056,0.032866808,0.02055705,0.00820147
-0.000407914,-0.00039116,0.007908021,0,0.001129761,-0.014678355
0,0,-0.000358102,0.009195467,-0.002665053,-0.002542836
-0.000816327,0,0.000358102,-0.011507607,0.003874097,-0.035546376
0,0.001173021,0.005267164,0.006920443,0.007943236,0.019695285
0.002854232,0.002341921,0.000623081,0.006872879,-0.000879472,0.039790682
0,0,0.008947218,0.029248429,0.006934785,0.004079924
0,0,-0.003179934,0.01975915,-0.006135233,-0.001677953
0.010127694,-0.002732775,-0.021733181,0,-0.021570493,-0.052441544
0.003219319,0.000390854,-0.016500671,-0.002176279,-0.010343221,0.005843839
-0.006449035,-0.015357656,-0.085349838,-0.022027322,-0.089632788,-0.0171527
-0.002429151,0,-0.030699707,-0.057289433,-0.015186942,0.005753192
-0.003248074,-0.003179653,0.034995203,0.00938974,0.060187918,0.022613042
-0.00570964,-0.010404256,0.030143169,-0.021252276,0.014816355,0.023479262
-0.006153866,-0.006456842,-0.054766007,0.009501259,-0.043968855,-0.00517655
-0.00992564,-0.011400775,0.006618832,-0.031215019,0.003635562,-0.009835608
-0.00792827,-0.004103412,0.006877745,-0.002442004,0.007495295,-0.02003499
0.003345884,-0.000411269,-0.023456103,0.028917678,-0.009710528,0.013509327
0,0.013077424,0.026575916,-0.014354313,-0.003821717,-0.002285366
0.000417449,0.001622718,-0.015493196,-0.012121361,-0.007867017,0.005948211
-0.002088992,0.000405268,0.011768422,-0.012270093,0.008668121,-0.000393991
0.001671542,-0.003246756,-0.021304511,0.052896946,-0.020585922,-0.015456792
-0.001671542,0,0.021102776,0.023149182,0.021830809,0.006817731
-0.001255493,-0.000813339,0.016507803,-0.002290952,0.021103395,0.004695979
-0.000418848,-0.011045316,-0.005971355,0.002290952,0.001043569,0.005644988
0.008343811,0.007377083,0.003984863,-0.002290952,-0.000173853,0.019151869
0.004973073,-0.002452986,0.020858686,0.060084811,0.014670612,0.00359824
-0.00082713,0.000409249,-0.023646422,-0.002162163,-0.019026778,-0.011280958
0,-0.002868267,0.001096109,0.004319661,0.008779993,-0.001836895
0.004128825,0.007766236,-0.001295531,0.017094433,0.002593138,0.010302055
0.000823723,0.006088917,-0.012139602,0.023037668,-0.011809793,-0.006887865
0.007383134,0.014064929,0.00110971,0,0.019891688,0.009875057
-0.008618974,-0.00600362,0.015904311,0,0.009120807,-0.002051845
0.002058885,0.001604493,0.011641805,0.018462063,0.014489345,-0.005702728
-0.000823045,-0.00401607,-0.026336926,-0.041499731,-0.006628931,-0.006980524
0.000411607,0.003615188,-0.02137486,0.006335818,0.002690434,0.018726154
-0.002884816,-0.003615188,-0.024684897,-0.047422679,-0.016935206,-0.022120298
-0.013713076,-0.012960894,-0.019271291,-0.031392712,-0.03378377,-0.007695653
0.008333382,-0.00449439,0.002255035,-0.013761685,-0.013517325,-0.011681363
0.000414852,0.001636662,0.005028631,0.009195467,-0.006647527,0.005647276
-0.000829876,0.000408747,0.013357561,0.011376687,0.02895921,-0.007554616
-0.000415196,-0.004916028,-0.045898393,-0.025201792,-0.062783066,-0.01984765
0,-0.000821693,0.002092627,-0.025853379,-0.020153239,-0.007882613
0.009506168,0.001232286,0.021873662,0.032789823,0.034224939,0.00372798
0.002875336,0.006138755,0.020773051,0.013730193,0.032736443,0.017621236
-0.004934221,0.000815661,0.004733114,-0.027651531,0.000711491,0.00290705
0.001235839,0.000407581,-0.005154922,0.011614532,-0.00633224,-0.023434866
0.003288125,0.010942358,0.022011007,0.016036999,0.016328342,0.004881258
-0.004111848,-0.002421309,-0.002582779,-0.013730193,8.80E-05,-0.008816451
0,-0.002427186,0.02078183,-0.020955365,0.042812619,0.012983844
-0.001649485,-0.001621403,-0.025655589,-0.014218249,-0.002194835,-0.00818994
-0.007872425,-0.004880042,-0.010869672,0.037475111,-0.009254216,-0.031871712
0.003322262,0,0.023369189,0.006872879,0.004340617,0.007709218
0.004962789,0.001629328,0.006446684,0.01135086,0.00870931,0.005827989
-0.000825423,0.000406918,-0.023634931,-0.002259888,-0.003880224,-0.003810952
-0.003308522,-0.001628665,0.001982368,0.039916607,-0.019371686,-0.000773968
0.003308522,0.001221747,0.016026813,0,0.008665491,0.007093979
0.002062282,0.002032934,0.00633949,0.008658063,0.00926838,0.009197317
0,0,0.00862643,-0.013015368,-0.005431567,0.004232505
-0.000824402,0.000812018,0.005743378,-0.026550232,0.009823095,-0.008338269
0.000412286,0.002432105,-0.005642332,-0.00224467,-0.006170511,-0.005695724
-0.000412286,0.001213838,0.006445787,-0.004504512,0.002878674,0.001054551
-0.000412456,0,-0.022436351,0.006749182,-0.007212284,-0.012935992
-0.000825423,0.000808407,0.000821018,-0.011274077,-0.000596278,-0.003702437
-0.000412967,0.000807754,-0.018637939,-0.034605529,-0.005296894,-0.014967759
0.001650846,0.019192912,-0.020057677,0.009345862,-0.002401373,-0.036938183
0,0.00197824,-0.020577079,-0.009345862,-0.028126718,-0.001521697
-0.007034997,-0.001186474,-0.057344115,-0.014184635,-0.054258591,-0.017710376
0.002074259,-0.001584159,0.001612532,-0.048790164,0.019574072,0.010446232
-0.009577421,-0.005165917,-0.066866006,0,-0.05284886,0.005877677
-0.002933168,-0.007197152,-0.024286641,0.014888612,-0.011342277,0.006360291
0.002933168,0.003605051,0.045952532,0.007361996,0.039288207,-0.006468369
-0.000418498,0.002396167,0.028839594,-0.007361996,0.012482696,0.00588203
0.00083682,0.002788291,-0.003398374,0.026733062,9.26E-05,0.008550294
0.004173629,0.000795229,0.031088191,-0.029199155,0.017252883,0.006553384
0.000416406,-0.001989259,-0.014095231,-0.004950505,-0.00401131,0.00231596
0.000416233,-0.004390348,-0.050534327,-0.012484557,-0.022915167,0.039986349
-0.001249219,-0.002803927,-0.000607128,0.002509412,0.01512018,-0.024656566
0.00249688,-0.001204094,0.025068779,-0.005025136,-0.002396535,0.034218239
0.001246106,0.002006019,0.010956109,0.010025147,0.008728865,0.018538149
0.001244555,0.000801282,-0.004226847,0.022195732,0.007655191,0.008935265
-0.00041468,-0.000400561,0.001880805,-0.022195732,0.004257831,-0.030431106
0.00041468,-0.000400721,0.002580344,-0.012547216,0.006667292,0.049968544
0,0,0.02201201,-0.007604599,0.004658672,0.004459793
0.013997758,-0.000801925,0.018505381,-0.020566278,0.018947003,0.018711152
0.004487056,0.009183534,-0.001012886,0.030692946,0.007253058,0.150326947
-0.001221747,0.003966685,0.001350287,0.051545152,-0.004887851,-0.027375853
0.003660773,0.000395804,-0.028283331,-0.014458083,-0.01729811,-0.026988554
